host_id,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
87469972,02/08/2016,"North Wahroonga, Australia",I am a family oriented person living in Australia for many years. I work in Australia. I speak English and Hindi.  I love knowing about  different cultures.,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
101892144,30/10/2016,"Dundas Valley, Australia","Hi there,
I am a Finance and Investment professional lives in Sydney.
I'm fun loving guy and love travelling.",N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
165726306,03/01/2018,"Taipei, Taiwan",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
436254,11/03/2011,"Centennial Park, Australia","For many years I have traveled with airbnb around he world and enjoyed it greatly, wonderful hosts I have met on my journeys 
I have now settled back in Sydney and will enjoy meeting guests from around the world myself.
Sydney has much to offer and I am keen to provide information if required.
I am a vegetarian and can only accept those that are likewise
No smoking at all.
I use actively A Course in Miracles and have been teaching this experience of self recognition for 20 years.
No reviews yet but I have many reviews of being a guest.


















































",N/A,,100,FALSE,,1,['phone'],TRUE,TRUE
73902691,25/05/2016,"Victoria, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
49743612,23/11/2015,"Neutral Bay, Australia","I am friendly, easygoing and caring. My intrests are travel,reading,cooking and movies.I have visited America, Vietnam,Cambodia,China,Indonesia,Thailand New Zealand and most of Europe. My hme is a friendly,comfortable abode within minutes of Sydney CBD and close to many resturants and Sydney holiday attractions with train,bus and ferry on my doorstep. I live with my husband and have 3 adult children and 7 grandchildren.",N/A,,0,FALSE,Neutral Bay,1,"['email', 'phone']",TRUE,TRUE
298476905,28/09/2019,"Melbourne, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
316687072,12/12/2019,"Bondi Junction, Australia",,N/A,,0,FALSE,Bondi Junction,1,['phone'],TRUE,TRUE
2919699,12/07/2012,"London, United Kingdom",I was raised in Australia and now live in London. I am working professional who likes to travel.,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
27011771,31/01/2015,"Darlinghurst, Australia",,N/A,,,FALSE,Darlinghurst,1,"['email', 'phone']",TRUE,TRUE
50617274,05/12/2015,"Wareemba, Australia",,N/A,,,FALSE,Abbotsford/Wareemba,2,"['email', 'phone']",TRUE,TRUE
62879929,14/03/2016,"Lane Cove, Australia",,N/A,,,FALSE,,1,['phone'],TRUE,TRUE
202456624,15/07/2018,"Glen Waverley, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
220474127,13/10/2018,"Condell Park, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
312474073,27/11/2019,"Campsie, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
35061201,05/06/2015,"Asquith, Australia","We are Eco friendly, sustainable practising people, who respect others who respect us and the environment.
We have travelled extensively, and speak a few languages.
When we travel we are happy to save on necessities, in order to have resources for other enjoyable things.
We like bushwalking, camping, DIY, photography, language, travelling.",N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
545682666,09/11/2023,"Chatswood, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
202699955,16/07/2018,"Rosebery, Australia","Quiet at first, enjoy traveling and sight seeing",N/A,,33,FALSE,,1,"['email', 'phone']",TRUE,TRUE
12099142,09/02/2014,"Fairlight, Australia","My husband Tim and I live here.  We hope you enjoy our house and our hood as much as we do. It’s a fabulous spot with wining, dining, swimming and walking all close by.",N/A,,83,FALSE,Fairlight,1,"['email', 'phone']",TRUE,TRUE
545954868,10/11/2023,"Cronulla, Australia",,N/A,,83,FALSE,,1,"['email', 'phone']",FALSE,TRUE
4430432,17/12/2012,"Bronte, Australia","I'm a film maker and a bicycle/pedalec designer.

I practice yoga with the greatest teacher I have met in 30 yrs of practice. When I'm in Sydney, I surf or Dive or Ocean swim at Bronte and I ride my bike in Centennial Park.

You can find out more about me on Vuelo Velo, you can look it up online (add my name).

Good thoughts,
Marty",N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
5297461,03/03/2013,"Narrabeen, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
11377726,16/01/2014,"Cammeray, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
40677008,06/08/2015,"Clareville, Australia",,N/A,,,FALSE,Mosman,1,['phone'],TRUE,FALSE
81589950,04/07/2016,"Woolooware, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
151472360,21/09/2017,"Balgowlah, Australia",,N/A,,,FALSE,Balgowlah,1,"['email', 'phone']",TRUE,FALSE
192176652,28/05/2018,"Petersham, Australia",,N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
356048698,13/07/2020,"Warriewood, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
181577111,31/03/2018,"Curl Curl, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
381106640,21/12/2020,"Potts Point, Australia","We are Sydney Potts Point Central Apartment Hotel, Australian Owned and Operated - Part of the Central Apartment Group of Hotels ask us about our other locations!",N/A,,100,FALSE,,5,"['email', 'phone']",TRUE,TRUE
190937719,22/05/2018,"Jannali, Australia",,N/A,,0,FALSE,,1,['phone'],TRUE,FALSE
12769321,03/03/2014,"Queenscliff, Australia",Humble kiwi living on Sydney’s Northern Beaches happy to share the beautiful surrounds ,N/A,,29,FALSE,,1,"['email', 'phone']",TRUE,TRUE
15882085,23/05/2014,"Tamarama, Australia",,N/A,,78,FALSE,Tamarama,1,"['email', 'phone']",TRUE,FALSE
65321404,01/04/2016,"Norwich, United Kingdom",,N/A,,80,FALSE,,1,"['email', 'phone']",TRUE,TRUE
786790,06/07/2011,"Cronulla, Australia",,N/A,,,FALSE,,1,['email'],TRUE,TRUE
5729364,02/04/2013,"Kirribilli, Australia",From Australia looking places to stay that are suitable for young children as well. Not interested in resort areas.,N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
178157771,13/03/2018,"Bankstown, Australia","Sharing good food and wine with my partner and friends, Sydney Summer Traveling the world",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
335925549,13/02/2020,"Stockholm, Sweden",DELETED ACCOUNT. UNABLE TO DELETE BECAUSE OF AIRBNB BUG.,N/A,,,FALSE,,1,"['email', 'phone']",FALSE,TRUE
167612003,13/01/2018,"Newport, Australia","I live on the northern beaches of Sydney with my wonderful husband and two amazing boys. During summer I love hanging out at the beach and building a good sandcastle. Over winter I love a skiing adventure. 
We are blessed to live in a beautiful part of Australia. We enjoy sharing our home with others so they too can make wonderful memories in the stunning northern beaches.",N/A,,100,TRUE,,2,"['email', 'phone']",TRUE,TRUE
26955371,30/01/2015,"Warriewood, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,FALSE
7993905,07/08/2013,"Waverton, Australia","Having stayed in many holiday rentals I believe our house comes up trumps! My husband and I spent nearly a year working with our architect to come up with a renovation that ticks all the boxes! We have a large north facing living space - the kitchen, dining/lounge room, deck all enjoy direct access to the tropical garden. We added two tree top bedrooms in the floor above the existing Federation style house. The master bedroom has a very romantic Juliet Balcony which provides views of the city through our towering Palm trees. We love our house and hope you do too!
Like you we love travel adventures and make sure our life isn't a dress rehearsal!!",N/A,,25,FALSE,Wollstonecraft/Waverton,1,"['email', 'phone']",TRUE,TRUE
163831408,23/12/2017,"Chippendale, Australia",,N/A,,50,FALSE,,2,"['email', 'phone']",TRUE,TRUE
5375570,08/03/2013,"Balgowlah, Australia","We are now a family of 5 - with 3 young girls.  We love traveling around the world, but there's nothing like the beauty of the beaches in our backyard in Sydney.",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
73306370,22/05/2016,"Newport, Australia","I’m a workaholic so not there very much. Literally sleep and off to work. Simple, straight forward, clean and friendly ;)",N/A,,,FALSE,Balmoral,2,"['email', 'phone', 'work_email']",TRUE,TRUE
105378696,27/11/2016,"Wolli Creek, Australia",,N/A,,,FALSE,Wolli Creek,2,"['email', 'phone']",TRUE,TRUE
105595974,29/11/2016,"Tamarama, Australia","38yo project manager and engineer from Bondi, Sydney ",N/A,,,FALSE,,2,"['email', 'phone']",TRUE,TRUE
112023591,18/01/2017,"Rhodes, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
130399616,15/05/2017,"Banksia, Australia","Very honest and straightforward, i love sport , and very respectful ",N/A,,,FALSE,,4,"['email', 'phone']",TRUE,FALSE
178140480,12/03/2018,"Mona Vale, Australia",,N/A,,100,FALSE,,1,['phone'],TRUE,TRUE
188953734,10/05/2018,"West Menlo Park, CA",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
33710456,19/05/2015,"Paddington, Australia",,N/A,,67,FALSE,,1,"['email', 'phone']",TRUE,TRUE
6703375,02/06/2013,"Santiago, Chile","Hi there! My name is Natalia I live in Coogee, designer, foodie and I love to travel and meet people from abroad.
/Soy chilena, diseñadora y me encanta viajar y conocer gente!",N/A,,,FALSE,Randwick,1,"['email', 'phone']",TRUE,FALSE
37404368,03/07/2015,"Maroubra, Australia",,N/A,,,FALSE,Maroubra,3,"['email', 'phone']",TRUE,TRUE
51613926,17/12/2015,"Maroubra, Australia",Food lovers,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
188418647,07/05/2018,"London, United Kingdom",,N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
368488631,20/09/2020,"Waverley, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
245469797,26/02/2019,"Newport, Australia",,N/A,,100,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
371108938,08/10/2020,"Canada Bay, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
23348636,04/11/2014,"Balmain East, Australia",,N/A,,33,FALSE,,1,"['email', 'phone']",TRUE,TRUE
15149549,05/05/2014,"Bondi Junction, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
30802323,07/04/2015,"Cremorne Point, Australia",,N/A,,,FALSE,Cremorne,1,"['email', 'phone', 'work_email']",TRUE,TRUE
34602394,30/05/2015,"Newtown, Australia","American-Australian living in Sydney and enjoying life as much as I can. I’ve loved staying at air bnbs on some of my many travels and am happy to create the kind of comfortable, beautiful, Sydney-spirited place I know I’d want if I were travelling here. 
Happy trails!",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
49798571,24/11/2015,"São Paulo, Brazil",,N/A,,,FALSE,Wollstonecraft/Waverton,1,"['email', 'phone']",TRUE,TRUE
58104887,09/02/2016,"Woolooware, Australia",,N/A,,,FALSE,Cronulla,2,"['email', 'phone', 'work_email']",TRUE,TRUE
61328523,02/03/2016,"Curl Curl, Australia","I am a retired school principal, married (my wife still works full time) and we both love to travel and spend time with our growing family. With 7 grandchildren with twins on the way, we will need to be spending more time in the UK to support our daughter's quickly growing family.",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
63194575,16/03/2016,"Zadar, Croatia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
64118109,23/03/2016,"Gymea Bay, Australia","Retired Music Teacher
Family person
Regular user of Airbnb
Can't do without my morning coffee and a walk",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
161797907,08/12/2017,"Melbourne, Australia",,N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
197408988,23/06/2018,"Pemulwuy, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
14829735,28/04/2014,"Byron Bay, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
47054360,20/10/2015,"Bundeena, Australia",,N/A,,100,TRUE,,5,"['email', 'phone']",TRUE,TRUE
120679214,14/03/2017,"Chiswick, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
50963947,10/12/2015,"Sylvania Waters, Australia",,N/A,,0,FALSE,,1,['phone'],TRUE,TRUE
229941914,10/12/2018,"Glebe, Australia",,N/A,,0,FALSE,Forest Lodge,1,"['email', 'phone']",TRUE,FALSE
18024774,13/07/2014,"Beacon Hill, Australia",,N/A,,50,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
491005093,11/12/2022,"Bundeena, Australia","Hi, we are Stephen and Pauline Livesey.
We have lived in this little slice of paradise Bundeena for over 20 years. We have raised two children here and continue to love the peaceful life this little village offers. 

Check out our Insta: @lilliput_lane_bundeena

Policy Number
APS-STRA 60252",N/A,,75,TRUE,,1,"['email', 'phone']",TRUE,FALSE
1951184,18/03/2012,"Brooklyn, Australia","We live north of Sydney, Australia on the Hawkesbury River and enjoy boating, swimming and bush walking.
My husband, Ambrose Reisch is a contemporary artist living and working in Brooklyn.
",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
25442941,31/12/2014,"Penshurst, Australia",,N/A,,,FALSE,Mortdale,1,"['email', 'phone']",TRUE,TRUE
44724285,21/09/2015,"Little Bay, Australia","Into to Yoga, vegetarianism and travel lover. ",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
46423600,12/10/2015,"Bilgola Plateau, Australia","I love the northern beaches and its fabulous outdoors lifestyle, I like camping, mountain bike riding, paddle boarding, meditation, and spending time with my two gorgeous children.

I've travelled throughout Australia, Asia, South America, and Europe. On my many adventures I've been trekking in the Himalayas, camped out in the Amazon jungle, done adventure caving and canyoning, and been swimming with dolphins.",N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
66045830,06/04/2016,"Neutral Bay, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
99159587,11/10/2016,"Seattle, WA",,N/A,,,FALSE,,1,['phone'],TRUE,TRUE
135558069,17/06/2017,"Sydney Olympic Park, Australia",I am a good farmer. Wish everything goes well with you ,N/A,,,FALSE,,2,"['email', 'phone']",TRUE,TRUE
140460372,14/07/2017,"Moore Park, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
228526459,01/12/2018,"Macquarie Links, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
428695129,23/10/2021,"Camperdown, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",FALSE,TRUE
3354141,23/08/2012,"Clareville, Australia",,N/A,,100,FALSE,Avalon,1,"['email', 'phone']",TRUE,TRUE
26769987,27/01/2015,"Paddington, Australia",,N/A,,100,FALSE,Paddington,1,"['email', 'phone']",TRUE,TRUE
72847518,19/05/2016,"Loftus, Australia",Retired stonemason I have been living in Australia for 40 years ,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
107815252,19/12/2016,"Byron Bay, Australia","Sydney is a world-class city. My wife and I love connecting our guests with the very best food, wine and wellness experiences this town has to offer. A mix of well-known staples and lesser-known gems.",N/A,,100,FALSE,,1,['phone'],TRUE,TRUE
205780135,28/07/2018,"Macksville, Australia",,N/A,,73,FALSE,,6,"['email', 'phone']",TRUE,TRUE
928715,05/08/2011,"Tamarama, Australia","Creative Director, from Sydney Australia",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
20348776,21/08/2014,"Fairlight, Australia",,N/A,,,FALSE,Fairlight,1,"['email', 'phone']",TRUE,TRUE
23470564,07/11/2014,"Putney, Australia",,N/A,,,FALSE,,1,['phone'],TRUE,TRUE
50163470,30/11/2015,"Clovelly, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
53765359,07/01/2016,"Ashfield, Australia","Hi, Im Marija and I am a Massage therapist with a background in Early Childhood education also. I enjoy reading, yoga, meditation and cooking. I enjoy travelling and meeting new people. Hope to meet you soon! ",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
71087336,09/05/2016,"Epping, Australia",Nat,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
8246988,19/08/2013,"Bondi, Australia","""Travel is the greatest education you can ever receive""",N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
9430776,14/10/2013,"Edgecliff, Australia","I really enjoy hosting & interacting with people I meet..I like to entertain & particularly enjoys cooking , international travelling & being outdoors.
Being an animal lover you will need to cope with a rather shy cat
I love movies, theatre, fine dining in particular & I try to walk 3 - 4 Kilometres per day
I believe the best is yet to come as far as life is concerned .
Looking forward to enjoying your company & a glass wine",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
11854424,02/02/2014,"Killarney Heights, Australia","I am an active recently retired nurse . I  enjoy playing host to visitors who would enjoy seeing and experiencing this great country.
My home is comfortable with all mod. cons. The house is situated in a quiet  residential road walking distance to local shop and public transport facilities. The famous Northern Beaches are within easy reach 20mins drive away. Sydney City is  30 mins bus ride . Two double rooms.  Own bathroom with bath and shower. Separate WC. Tranquil garden where smoking is allowed.There are also several beautiful bush walking tracks near by.
Pets allowed.
",N/A,,,FALSE,Cremorne,1,"['email', 'phone']",TRUE,TRUE
18528515,21/07/2014,"Narrabeen, Australia",Trustworthy,N/A,,,FALSE,,2,"['email', 'phone']",TRUE,TRUE
33615467,18/05/2015,"Narraweena, Australia",We are a family of 4 adults from the northern beaches in Sydney NSW Australia ,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
182892582,07/04/2018,"Turramurra, Australia","We are a family who loves to be around people. At the same time, we are also very respectful of privacy. ",N/A,,,FALSE,,2,"['email', 'phone']",TRUE,TRUE
326094721,10/01/2020,"Pagewood, Australia","We have a beautiful house in Pagewood near shopping centre, parks, beaches, airport, UNSW, city bus at door and light rail 500 metres away. This is a shared house with others living here so please keep in mind that we are not a 5 star hotel and we don’t clean the rooms, bathrooms, kitchen etc every day… we keep the house clean but don’t get upset if someone leaves a towel in the bathroom or a plate in the sink LOL. It’s a lovely shared vibe.",N/A,,,FALSE,Pagewood,3,"['email', 'phone']",TRUE,TRUE
78696073,19/06/2016,"North Manly, Australia",,N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
200091419,05/07/2018,"Warriewood, Australia","Hi there,
My family and I are avid travellers, and have been lucky enough to travel extensively around Australia and the world.
We're originally from the UK, but have now lived in Australia for over 25 years, the last 9 or so on Sydney's Northern Beaches (which, despite all the travelling we've done and wonderful places we've seen, we still think is the best place in the world to live). 
",N/A,,100,FALSE,,1,['phone'],TRUE,TRUE
23645050,12/11/2014,"Palm Beach, Australia","I have lived in this area since 1965 and feel absolutely blessed. I have spent some time overseas and lived for short stints in some amazing places like New York, Hawaii, Greek islands and have always been so happy to return here.

I have a passion for design and architecture of homes.  I'm also a keen skier, cook, love to be outdoors body boarding and simply walking or jogging around this great area of ours. The beach draws me to it every day, I love it rain hail or shine.

Entertaining and cooking for people is second nature, I like to make everyone around me feel happy and comfortable. We have chooks and a veggie garden which is important to us.  Like most people these days I am very environmentally conscious and try to do my bit for our planet and our oceans.",N/A,,0,FALSE,Palm Beach,1,"['email', 'phone']",TRUE,TRUE
97893027,04/10/2016,"Vaucluse, Australia",,N/A,,0,FALSE,,1,"['email', 'phone']",TRUE,TRUE
14207745,12/04/2014,"Queens Park, Australia","Hi everyone.  I've lived and worked in Sydney's Eastern Suburbs for the last 15 years and just love it!  There are beaches, coffee shops, restaurants, pubs and bars and the fabulous Bondi Junction Westfield all so close by. I also do lots of exercise and ocean swimming so I really enjoy heading to the beaches - Bronte, Bondi, Clovelly and Coogee - all are only a 5-10 min drive with lots of buses and some an easy walk. Centennial and Queens Park are regulars for me as I do a lot of running and the parks and beach clifftops are perfect for meditation too.  I hope to see you soon!  Cheers Leona.",N/A,,80,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
1342138,03/04/2015,"Alexandria, Australia","I'm easy going in general and enjoy playing sport when I'm not working. I'm well travelled, and love meeting others!",N/A,,90,FALSE,,1,"['email', 'phone']",TRUE,TRUE
2971804,09/11/2016,"Bondi, Australia","I'm an ocean and good food lover. Keen surfer and SUPer. I’m self employed and enjoy getting away, creating adventure and long weekends. Most days you’ll find me in the surf at Bondi Beach having a chat and enjoy breakfast on my balcony overlooking the beach. They’ll carry me out of Bondi in a box! You can get amongst Bondi as thick or as little as you choose. There’s a collective community, lots of cool bars and amazing restaurants.  It’s a special part of the world! ",N/A,,,FALSE,North Bondi,1,"['email', 'phone', 'work_email']",TRUE,TRUE
10973014,11/12/2015,"North Manly, Australia","Paul & Meg love living in Manly. They love the beach & have so many to choose from around them- all the way up to Palm Beach along the Northern Beaches. beautiful Freshwater & Queenscliff are only minutes away.
Gardening & fishing are their favourite things to do & cooking for & entertaining their family and friends from Australia and visitors from around the world. Meg loves doing many craft projects such as quilting & leadlight glass & Paul is a keen gardener and home handyman. Meg & Paul will be caring hosts, ready for a chat but will give you your space. ",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
33698854,18/05/2015,"Newport, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
34885144,03/06/2015,"Doonside, Australia",I'm 60 years of age and retired enjoying playing golf every week. I'm married and two grown kids and grand son.,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
50481769,03/12/2015,"South Coogee, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
106230665,05/12/2016,"Botany, Australia",Looking to rent a room out in our 2bedroom apartment which is brand new. Please note this is not a party house. ,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,FALSE
136977652,25/06/2017,"Narwee, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
156135555,25/10/2017,"Siheung-si, South Korea",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
376796877,23/11/2020,"Collaroy, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
384135377,11/01/2021,"Wentworth Point, Australia",,N/A,,,FALSE,,1,['email'],TRUE,TRUE
133841178,06/06/2017,"Camperdown, Australia",,N/A,,100,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
73709230,24/05/2016,"Darling Point, Australia","Professional who is calm and happy to share the apartment. I am busy and often out walking and running errands.  When the social distancing eases I hope to return to volunteer as an SRE teacher teaching meditation to primary school students with the NSW Education Department.   Sometimes my weekends are chilled and others are very packed and I am out and about.  I am fair, considerate and live a balanced life.  I keep to myself and happy to share a vino if that's what suits ",N/A,,0,FALSE,Darling Point,1,"['email', 'phone']",TRUE,FALSE
25609460,04/01/2015,"Bilgola Plateau, Australia",,N/A,,60,FALSE,,1,"['email', 'phone']",TRUE,TRUE
137652385,29/06/2017,"Carlton, Australia",,N/A,,83,FALSE,,3,['phone'],TRUE,TRUE
35665898,12/06/2015,"Palm Beach, Australia","We run a Kombiexperience or vehicle hire business especially catering to Weddings, tours and transport in and around Palm beach . A perfect compliment to ""doing something you enjoy so you don't have to work another day in your life"".  We have now opened our lovely little private studio so people like you can enjoy having  a special expereince in Palm beach. My passions are surfing , Kombi's and sport. Come stay with us and have a happy day.",N/A,,96,FALSE,Palm Beach,1,"['email', 'phone', 'work_email']",TRUE,TRUE
1099724,02/09/2011,"Elizabeth Bay, Australia",Single male likes to travel happy to let out my apartment at certain times of the year.,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
10575181,11/12/2013,"Waitara, Australia","I have a large 3bedroom unit conveniently located in Waitara. It is less than a 5 minute walk to Waitara Railway Station and an 8 minute walk to Hornsby Westfield. 
It takes about 35mins by train to get to Sydney CBD. 
The cricket oval and sports centre (PCYC and tennis courts) are just behind the unit. Hornsby Olympic Pool is 15 minutes walk. 
The unit itself is clean, modern and has a large outdoor entertaining area (3x10m).",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
17538732,02/07/2014,"Kellyville Ridge, Australia","Female from Australia. Make up artist by profession. Mature minded. Clean and tidy person. Outgoing, passionate and a people person.",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
22346723,09/10/2014,"Gold Coast, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
23308487,03/11/2014,"Neutral Bay, Australia","Grandmother to 7 soon to be 8 grandchildren…. Still working and transitioning to a new phase of my life. 
Life motto is to work for a purpose not lots of money.  Love travelling.  Favourite times:  Walking in Nepal Peru Dolomites Pyrenees.  Camping in Oman & France.  Dog sledding in Sweden.",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
24460143,03/12/2014,"Maroubra, Australia",,N/A,,,FALSE,,1,['phone'],TRUE,TRUE
31616519,20/04/2015,"Jamisontown, Australia","We have traveled extensively throughout the U.S.A. and have stayed at some amazing places including New York, Washington DC, Boston, and parts of Canada.
Places we like to relaxed are Thailand, and once a year we take our family dog to Noosa for the Dog Surfing she loves the beach as do we.
I like to paint abstract art and enjoy home styling homes for re-sale.
I represent Sunshine Coast artist Amanda Brookes with her art work and my own being for sale through my Home Gallery .
We have established a wonderful studio apartment which is shared for use on Airbnb being a little taste of Noosa situated at the foot hills of the Blue Mountains close to the Nepean River, Olympic Rowing Centre , and Penrith White Water Stadium, Panthers Leagues Club, Penrith Ice Skating Rink and much more.
We love Asian food and do a lot of cooking at home. We also love good wine and a glass or two around the pool or in front of our fire in the winter months.
Our Moto is ""life is to short so enjoy every moment you can"", we hope those who stay will enjoy our BnB space and out hospitality.
",N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
224116256,04/11/2018,"Wildes Meadow, Australia",,N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
240970579,04/02/2019,"Madrid, Spain",,N/A,,,FALSE,North Bondi,2,"['email', 'phone']",TRUE,TRUE
257299619,22/04/2019,"Clareville, Australia",,N/A,,,FALSE,Avalon,2,"['email', 'phone']",TRUE,TRUE
10954847,01/01/2014,"Queenscliff, Australia",,N/A,,100,FALSE,,3,"['email', 'phone', 'work_email']",TRUE,TRUE
167978858,15/01/2018,"Maroubra, Australia","Hi, I am a French - Australian researcher passionate about the ocean and loving Sydney life-style! ",N/A,,100,FALSE,,1,"['email', 'phone']",TRUE,TRUE
25230698,26/12/2014,"Pyrmont, Australia",,N/A,,0,FALSE,,2,"['email', 'phone']",TRUE,TRUE
6652149,30/05/2013,"Byron Bay, Australia",,N/A,,25,FALSE,Manly,2,"['email', 'phone']",TRUE,TRUE
12264225,15/02/2014,"Enschede, Netherlands",,N/A,,25,FALSE,,1,['phone'],TRUE,TRUE
13723765,31/03/2014,"Waverley, Australia","I am a 38 year old business owner from Australia / Egypt. I am co owner of a boutique design studio called Amber Road specialising in Interior Design and Landscape Architecture.  I love music, books,  learning new things, travelling, taking risks, dancing till the cows come home, exploring new countries and cultures and sipping on some tea on a lazy Sunday arvo.

Ooooh...and I like to keep a really tidy house! ",N/A,,,FALSE,Bondi,1,"['email', 'phone']",TRUE,TRUE
39085105,20/07/2015,"Bondi Junction, Australia","Hello, I’m Russ and live on Bondi Beach. I’m from the UK originally...but love it here in Aus.

Am keen to keep exploring this great country...thanks for letting me stay at you place!",N/A,,,FALSE,,1,"['email', 'phone']",TRUE,TRUE
55993351,25/01/2016,"Kenthurst, Australia","I am a businessman who travels extensively with my partner and who spends time both at a city apartment and at a property on the south coast. Subsequently, the house can be booked by individual room or it can be made available exclusively for up to 8 people using the 4 available bedrooms which are otherwise locked if not needed.

The fifth bedroom and walk in wardrobe and en-suite are always locked. ",N/A,,,FALSE,,1,"['email', 'phone', 'work_email']",TRUE,TRUE
